item_begin	object_id=17	object_name=[wooden_arrow]	drop_type=0	drop_anim_type=3	drop_radius=8.4	drop_height=4	drop_mesh={[dropitems.drop_quiver_m00]}	drop_texture={[dropitemstex.drop_quiver_t00]}	icon={[icon.etc_wooden_quiver_i00]}	mesh={[LineageWeapons.wooden_arrow_m00_et]}	texture={[LineageWeaponsTex.wooden_arrow_t00_et]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_branch]	equip_sound=[none]	etcitem_type=arrow	weight=6	consume_type=consume_type_stackable	material_type=wood	crystal_type=none	durability=0	item_end
item_begin	object_id=2086	object_name=[noble_elven_bow_shaft]	drop_type=0	drop_anim_type=3	drop_radius=18.1	drop_height=4	drop_mesh={[dropitems.drop_cross_stick_m00]}	drop_texture={[dropitemstex.drop_cross_stick_t00]}	icon={[icon.etc_branch_gold_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_branch]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2087	object_name=[tears_of_fairy_drop]	drop_type=0	drop_anim_type=3	drop_radius=1.8	drop_height=6	drop_mesh={[dropitems.drop_lesser_potion_m00]}	drop_texture={[dropitemstex.drop_lesser_potion_clear_t00]}	icon={[icon.etc_lesser_potion_clear_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_potion]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2088	object_name=[horn_of_glory_fragment]	drop_type=0	drop_anim_type=3	drop_radius=3.6	drop_height=5	drop_mesh={[dropitems.drop_jewel_box_m00]}	drop_texture={[dropitemstex.drop_jewel_box_t00]}	icon={[icon.etc_claw_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2089	object_name=[caliburs_edge]	drop_type=0	drop_anim_type=3	drop_radius=2.2	drop_height=7	drop_mesh={[dropitems.drop_sword_body_m00]}	drop_texture={[dropitemstex.drop_sword_body_t00]}	icon={[icon.etc_sword_body_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2090	object_name=[sword_of_delusion_blade]	drop_type=0	drop_anim_type=3	drop_radius=2.2	drop_height=7	drop_mesh={[dropitems.drop_sword_body_m00]}	drop_texture={[dropitemstex.drop_sword_body_t00]}	icon={[icon.etc_sword_body_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2091	object_name=[tsurugi_blade]	drop_type=0	drop_anim_type=3	drop_radius=2.2	drop_height=7	drop_mesh={[dropitems.drop_sword_body_m00]}	drop_texture={[dropitemstex.drop_sword_body_t00]}	icon={[icon.etc_sword_body_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2092	object_name=[homunkulus's_sword_blade]	drop_type=0	drop_anim_type=3	drop_radius=2.2	drop_height=7	drop_mesh={[dropitems.drop_sword_body_m00]}	drop_texture={[dropitemstex.drop_sword_body_t00]}	icon={[icon.etc_sword_body_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2093	object_name=[poleaxe_blade]	drop_type=0	drop_anim_type=3	drop_radius=2.2	drop_height=7	drop_mesh={[dropitems.drop_sword_body_m00]}	drop_texture={[dropitemstex.drop_sword_body_t00]}	icon={[icon.etc_sword_body_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2094	object_name=[sword_of_limit_blade]	drop_type=0	drop_anim_type=3	drop_radius=2.2	drop_height=7	drop_mesh={[dropitems.drop_sword_body_m00]}	drop_texture={[dropitemstex.drop_sword_body_t00]}	icon={[icon.etc_sword_body_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2095	object_name=[sword_of_nightmare_blade]	drop_type=0	drop_anim_type=3	drop_radius=2.2	drop_height=7	drop_mesh={[dropitems.drop_sword_body_m00]}	drop_texture={[dropitemstex.drop_sword_body_t00]}	icon={[icon.etc_sword_body_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2096	object_name=[deathbreath_sword_blade]	drop_type=0	drop_anim_type=3	drop_radius=2.2	drop_height=7	drop_mesh={[dropitems.drop_sword_body_m00]}	drop_texture={[dropitemstex.drop_sword_body_t00]}	icon={[icon.etc_sword_body_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2097	object_name=[war_axe_blade]	drop_type=0	drop_anim_type=3	drop_radius=2.2	drop_height=7	drop_mesh={[dropitems.drop_sword_body_m00]}	drop_texture={[dropitemstex.drop_sword_body_t00]}	icon={[icon.etc_sword_body_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2098	object_name=[nirvana_axe_blade]	drop_type=0	drop_anim_type=3	drop_radius=2.2	drop_height=7	drop_mesh={[dropitems.drop_sword_body_m00]}	drop_texture={[dropitemstex.drop_sword_body_t00]}	icon={[icon.etc_sword_body_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2099	object_name=[stick_of_eternity_shaft]	drop_type=0	drop_anim_type=3	drop_radius=8.1	drop_height=5	drop_mesh={[dropitems.drop_branch_m00]}	drop_texture={[dropitemstex.drop_branch_t00]}	icon={[icon.etc_branch_gold_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_branch]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2100	object_name=[paradia_staff_head]	drop_type=0	drop_anim_type=3	drop_radius=3.6	drop_height=5	drop_mesh={[dropitems.drop_jewel_box_m00]}	drop_texture={[dropitemstex.drop_jewel_box_t00]}	icon={[icon.etc_squares_gray_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2101	object_name=[inferno_staff_head]	drop_type=0	drop_anim_type=3	drop_radius=3.6	drop_height=5	drop_mesh={[dropitems.drop_jewel_box_m00]}	drop_texture={[dropitemstex.drop_jewel_box_t00]}	icon={[icon.etc_squares_gray_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2102	object_name=[paagrio_hammer_head]	drop_type=0	drop_anim_type=3	drop_radius=3.6	drop_height=5	drop_mesh={[dropitems.drop_jewel_box_m00]}	drop_texture={[dropitemstex.drop_jewel_box_t00]}	icon={[icon.etc_squares_gray_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2103	object_name=[sage's_staff_head]	drop_type=0	drop_anim_type=3	drop_radius=3.6	drop_height=5	drop_mesh={[dropitems.drop_jewel_box_m00]}	drop_texture={[dropitemstex.drop_jewel_box_t00]}	icon={[icon.etc_squares_gray_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2104	object_name=[club_of_nature_head]	drop_type=0	drop_anim_type=3	drop_radius=3.6	drop_height=5	drop_mesh={[dropitems.drop_jewel_box_m00]}	drop_texture={[dropitemstex.drop_jewel_box_t00]}	icon={[icon.etc_squares_gray_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2105	object_name=[mace_of_underworld_head]	drop_type=0	drop_anim_type=3	drop_radius=3.6	drop_height=5	drop_mesh={[dropitems.drop_jewel_box_m00]}	drop_texture={[dropitemstex.drop_jewel_box_t00]}	icon={[icon.etc_squares_gray_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2106	object_name=[grace_dagger_edge]	drop_type=0	drop_anim_type=3	drop_radius=2.2	drop_height=7	drop_mesh={[dropitems.drop_sword_body_m00]}	drop_texture={[dropitemstex.drop_sword_body_t00]}	icon={[icon.etc_sword_body_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2107	object_name=[dark_screamer_edge]	drop_type=0	drop_anim_type=3	drop_radius=2.2	drop_height=7	drop_mesh={[dropitems.drop_sword_body_m00]}	drop_texture={[dropitemstex.drop_sword_body_t00]}	icon={[icon.etc_sword_body_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2108	object_name=[fist_blade_piece]	drop_type=0	drop_anim_type=3	drop_radius=3.3	drop_height=5	drop_mesh={[dropitems.drop_piece_of_metal_m00]}	drop_texture={[dropitemstex.drop_piece_of_metal_t00]}	icon={[icon.etc_sword_body_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_lamp]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2109	object_name=[akat_long_bow_shaft]	drop_type=0	drop_anim_type=3	drop_radius=18.1	drop_height=4	drop_mesh={[dropitems.drop_cross_stick_m00]}	drop_texture={[dropitemstex.drop_cross_stick_t00]}	icon={[icon.etc_branch_gold_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_branch]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2110	object_name=[heathen's_book_page]	drop_type=0	drop_anim_type=3	drop_radius=6.7	drop_height=3.5	drop_mesh={[dropitems.drop_scroll_m00]}	drop_texture={[dropitemstex.drop_scroll_t00]}	icon={[icon.etc_piece_of_paper_white_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_paper]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2111	object_name=[hex_doll_fragment]	drop_type=0	drop_anim_type=3	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_bark_gold_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_sack]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2112	object_name=[paagrio_axe_blade]	drop_type=0	drop_anim_type=3	drop_radius=2.2	drop_height=7	drop_mesh={[dropitems.drop_sword_body_m00]}	drop_texture={[dropitemstex.drop_sword_body_t00]}	icon={[icon.etc_sword_body_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2113	object_name=[scorpion_blade]	drop_type=0	drop_anim_type=3	drop_radius=2.2	drop_height=7	drop_mesh={[dropitems.drop_sword_body_m00]}	drop_texture={[dropitemstex.drop_sword_body_t00]}	icon={[icon.etc_sword_body_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2114	object_name=[widow_maker_head]	drop_type=0	drop_anim_type=3	drop_radius=3.6	drop_height=5	drop_mesh={[dropitems.drop_jewel_box_m00]}	drop_texture={[dropitemstex.drop_jewel_box_t00]}	icon={[icon.etc_squares_gray_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2115	object_name=[samurai_longsword_blade]	drop_type=0	drop_anim_type=3	drop_radius=2.2	drop_height=7	drop_mesh={[dropitems.drop_sword_body_m00]}	drop_texture={[dropitemstex.drop_sword_body_t00]}	icon={[icon.etc_sword_body_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2116	object_name=[deadman's_staff_head]	drop_type=0	drop_anim_type=3	drop_radius=3.6	drop_height=5	drop_mesh={[dropitems.drop_jewel_box_m00]}	drop_texture={[dropitemstex.drop_jewel_box_t00]}	icon={[icon.etc_squares_gray_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2117	object_name=[ghoul's_staff_head]	drop_type=0	drop_anim_type=3	drop_radius=3.6	drop_height=5	drop_mesh={[dropitems.drop_jewel_box_m00]}	drop_texture={[dropitemstex.drop_jewel_box_t00]}	icon={[icon.etc_squares_gray_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2118	object_name=[demon's_staff_head]	drop_type=0	drop_anim_type=3	drop_radius=3.6	drop_height=5	drop_mesh={[dropitems.drop_jewel_box_m00]}	drop_texture={[dropitemstex.drop_jewel_box_t00]}	icon={[icon.etc_squares_gray_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2119	object_name=[crystal_dagger_blade]	drop_type=0	drop_anim_type=3	drop_radius=2.2	drop_height=7	drop_mesh={[dropitems.drop_sword_body_m00]}	drop_texture={[dropitemstex.drop_sword_body_t00]}	icon={[icon.etc_sword_body_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2120	object_name=[great_pata_blade]	drop_type=0	drop_anim_type=3	drop_radius=2.2	drop_height=7	drop_mesh={[dropitems.drop_sword_body_m00]}	drop_texture={[dropitemstex.drop_sword_body_t00]}	icon={[icon.etc_sword_body_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2121	object_name=[eminence_bow_shaft]	drop_type=0	drop_anim_type=3	drop_radius=3.5	drop_height=3	drop_mesh={[dropitems.drop_lump_m00]}	drop_texture={[dropitemstex.drop_cross_stick_t00]}	icon={[icon.etc_branch_gold_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_lamp]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2122	object_name=[orcish_poleaxe_blade]	drop_type=0	drop_anim_type=3	drop_radius=2.2	drop_height=7	drop_mesh={[dropitems.drop_sword_body_m00]}	drop_texture={[dropitemstex.drop_sword_body_t00]}	icon={[icon.etc_sword_body_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_swordbody]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2123	object_name=[candle_of_wisdom_model]	drop_type=0	drop_anim_type=3	drop_radius=3.6	drop_height=5	drop_mesh={[dropitems.drop_jewel_box_m00]}	drop_texture={[dropitemstex.drop_jewel_box_t00]}	icon={[icon.etc_mold_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2124	object_name=[blessed_branch_splinter]	drop_type=0	drop_anim_type=3	drop_radius=8.1	drop_height=5	drop_mesh={[dropitems.drop_branch_m00]}	drop_texture={[dropitemstex.drop_branch_t00]}	icon={[icon.etc_branch_blue_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_branch]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2125	object_name=[phoenix's_feather_piece]	drop_type=0	drop_anim_type=3	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_feather_gold_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_sack]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2126	object_name=[cerberus's_eye_fragment]	drop_type=0	drop_anim_type=3	drop_radius=3.6	drop_height=5	drop_mesh={[dropitems.drop_jewel_box_m00]}	drop_texture={[dropitemstex.drop_jewel_box_t00]}	icon={[icon.etc_eyeball_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2127	object_name=[scroll_of_destruction_page]	drop_type=0	drop_anim_type=3	drop_radius=6.7	drop_height=3.5	drop_mesh={[dropitems.drop_scroll_m00]}	drop_texture={[dropitemstex.drop_scroll_t00]}	icon={[icon.etc_scroll_gray_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_paper]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2128	object_name=[claws_of_blackdragon_piece]	drop_type=0	drop_anim_type=3	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_claw_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_sack]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2129	object_name=[three_eye_crow's_feather_piece]	drop_type=0	drop_anim_type=3	drop_radius=3.6	drop_height=5	drop_mesh={[dropitems.drop_jewel_box_m00]}	drop_texture={[dropitemstex.drop_jewel_box_t00]}	icon={[icon.etc_feather_black_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_crystal]	equip_sound=[none]	etcitem_type=material	weight=60	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2130	object_name=[gemstone_d]	drop_type=0	drop_anim_type=3	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_crystal_ball_silver_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_sack]	equip_sound=[none]	etcitem_type=material	weight=2	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2131	object_name=[gemstone_c]	drop_type=0	drop_anim_type=3	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_crystal_ball_green_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_sack]	equip_sound=[none]	etcitem_type=material	weight=2	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2132	object_name=[gemstone_b]	drop_type=0	drop_anim_type=3	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_bead_green_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_sack]	equip_sound=[none]	etcitem_type=material	weight=2	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2133	object_name=[gemstone_a]	drop_type=0	drop_anim_type=3	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_bead_red_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_sack]	equip_sound=[none]	etcitem_type=material	weight=2	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2134	object_name=[gemstone_s]	drop_type=0	drop_anim_type=3	drop_radius=2.7	drop_height=5	drop_mesh={[dropitems.drop_sack_m00]}	drop_texture={[dropitemstex.drop_sack_t00]}	icon={[icon.etc_bead_silver_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_sack]	equip_sound=[none]	etcitem_type=material	weight=2	consume_type=consume_type_stackable	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2135	object_name=[rp_braided_hemp]	drop_type=0	drop_anim_type=3	drop_radius=6.7	drop_height=3	drop_mesh={[dropitems.drop_scroll_m00]}	drop_texture={[dropitemstex.drop_scroll_t00]}	icon={[icon.etc_recipe_blue_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_paper]	equip_sound=[none]	etcitem_type=recipe	weight=30	consume_type=consume_type_normal	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2136	object_name=[rp_cokes]	drop_type=0	drop_anim_type=3	drop_radius=6.7	drop_height=3	drop_mesh={[dropitems.drop_scroll_m00]}	drop_texture={[dropitemstex.drop_scroll_t00]}	icon={[icon.etc_recipe_blue_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_paper]	equip_sound=[none]	etcitem_type=recipe	weight=30	consume_type=consume_type_normal	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2137	object_name=[rp_steel]	drop_type=0	drop_anim_type=3	drop_radius=6.7	drop_height=3	drop_mesh={[dropitems.drop_scroll_m00]}	drop_texture={[dropitemstex.drop_scroll_t00]}	icon={[icon.etc_recipe_blue_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_paper]	equip_sound=[none]	etcitem_type=recipe	weight=30	consume_type=consume_type_normal	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2138	object_name=[rp_coarse_bone_powder]	drop_type=0	drop_anim_type=3	drop_radius=6.7	drop_height=3	drop_mesh={[dropitems.drop_scroll_m00]}	drop_texture={[dropitemstex.drop_scroll_t00]}	icon={[icon.etc_recipe_blue_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_paper]	equip_sound=[none]	etcitem_type=recipe	weight=30	consume_type=consume_type_normal	material_type=liquid	crystal_type=none	durability=0	item_end
item_begin	object_id=2139	object_name=[rp_steel_mold]	drop_type=0	drop_anim_type=3	drop_radius=6.7	drop_height=3	drop_mesh={[dropitems.drop_scroll_m00]}	drop_texture={[dropitemstex.drop_scroll_t00]}	icon={[icon.etc_recipe_blue_i00]}	mesh={[none]}	texture={[none]}	crystallizable=0	drop_sound=[ItemSound.itemdrop_etc_paper]	equip_sound=[none]	etcitem_type=recipe	weight=30	consume_type=consume_type_normal	material_type=liquid	crystal_type=none	durability=0	item_end
